gauge_id,tau_star_PRCP,tau_star_SRAD,tau_star_Tair,tau_star_VP,TE_star_PRCP,TE_star_SRAD,TE_star_Tair,TE_star_VP,n_sig_PRCP,n_sig_SRAD,n_sig_Tair,n_sig_VP
14216500,8.125413520872783,14.811984452037963,14.613868102984346,14.704220695090816,0.0016189633889074381,0.0024691292851464724,0.002193619550607887,0.0016709708088497282,17.0,30.0,30.0,29.0
14222500,9.458108361196164,14.944057072723027,14.358418040792136,14.333535548448342,0.0014863659803997149,0.0037410305795047725,0.0031813408315642085,0.0020750364449631346,21.0,30.0,30.0,30.0
14236200,11.073150346751047,15.170306990017972,14.468026606681152,14.608401043723735,0.0020386443740843417,0.004734631423822434,0.0035916095065428068,0.002650649401812692,20.0,30.0,30.0,30.0
14301000,9.638268893524153,14.60070952355218,13.866637345153501,14.27068721435452,0.002111752184031089,0.007487592866167716,0.004816997419869627,0.0030068729468220074,27.0,30.0,30.0,30.0
14303200,9.9513291444719,14.397374377555588,14.026529754922489,13.41737891503531,0.0026781171802131437,0.00673739929637467,0.004330859842039198,0.0027574617687939965,27.0,30.0,30.0,27.0
14305500,11.091791362653707,14.567098013561168,13.949872510895673,13.775801683226499,0.0026000601574446432,0.007218500594753094,0.004646883609925885,0.002881160269478169,27.0,30.0,30.0,29.0
14306340,10.481986467331286,14.718043157327788,14.826829759351044,14.870001832386999,0.00312127318784812,0.006691716069456655,0.004804043170401226,0.0028994375099547255,27.0,30.0,30.0,27.0
14306500,10.237876799277192,14.79940987225617,14.486273809293241,14.36590049895358,0.003583256156910025,0.010209405312567444,0.007219812203908949,0.0036224175163236142,29.0,30.0,30.0,30.0
14308990,12.069649982016628,15.235951444342193,15.160805782855435,11.432024358565487,0.0022022522886312413,0.0040308611555812356,0.003278660437388409,0.002081453041273137,27.0,30.0,30.0,8.0
14309500,12.326257514749331,15.177084332550772,14.00613610976134,9.882591491755463,0.0031140335020636836,0.009077225969883218,0.005687747962033203,0.00284311337522408,30.0,30.0,30.0,19.0
14316700,11.7953197622096,14.971285036351446,14.280182134253124,14.431953589406529,0.0032127272524527083,0.008748585029057567,0.00712914364630219,0.0038272567848786666,30.0,30.0,30.0,30.0
14325000,11.527790605582828,14.965688422252887,13.787168385793118,14.230447915664906,0.003360727406740506,0.00925612830036978,0.0056452670035215735,0.0034122757376363615,29.0,30.0,30.0,29.0
14362250,12.419889484621194,10.957684325553807,9.483915002873031,,0.0008188845489133758,0.0011712981502737699,0.0009945544906283632,,23.0,3.0,2.0,
14400000,10.570271219571845,14.45972698677153,13.76867261955445,11.427391279869635,0.003261833933929264,0.007893379683377826,0.004862375386451243,0.002271926355150446,28.0,30.0,30.0,19.0
